ProductCode,ProductName,Category,PieceType,ColorOption,Description,Dimensions,WeightLbs,WeightSource,MainFeatures,ImageCount,MainImage,SourceUrl
202091Q-S5,Carlton 5-piece Queen Bedroom Set Cappuccino,Bedroom Sets,Queen Bed,Queen / 5,"Create a refined retreat with this transitional bedroom set, pairing modern simplicity with timeless craftsmanship. The bed features channel-stitched black leatherette panels framed in a warm cappuccino finish, complemented by clean-lined storage pieces with brushed silver hardware. Each component is crafted from solid wood, veneer, and engineered wood for enduring strength. Blending style and function, this coordinated suite transforms the bedroom into a space of comfort and sophistication.","63.25""w x 86.5""d x 50.5""h",68.36,coasterfurniture.com listed,"Five-piece bedroom set in cappuccino finish with timeless appeal | Bed’s channel-tufted black leatherette design offers soft texture | Nightstand, dresser, and chest organize wardrobe and accessories | Mirror features a padded leatherette trim for visual continuity | Engineered wood, veneer, and rubberwood ensure lasting strength | Brushed silver knobs provide modern contrast and subtle shine",20,202091Q-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Carlton-Bedroom-Set/202091Q-S5
202091F-S4,Carlton 4-piece Full Bedroom Set Cappuccino,Bedroom Sets,Full Bed,Full / 4,"Create a refined retreat with this transitional bedroom set, pairing modern simplicity with timeless craftsmanship. The bed features channel-stitched black leatherette panels framed in a warm cappuccino finish, complemented by clean-lined storage pieces with brushed silver hardware. Each component is crafted from solid wood, veneer, and engineered wood for enduring strength. Blending style and function, this coordinated suite transforms the bedroom into a space of comfort and sophistication.","57""w x 80""d x 50.5""h",66.15,coasterfurniture.com listed,"Four-piece bedroom set in cappuccino finish with sleek, clean lines | Bed showcases vertical black leatherette channel details | Nightstand and dresser offer organized bedside and wardrobe space | Mirror includes padded leatherette trim for a cohesive appearance | Built from engineered wood, veneer, and rubberwood for stability | Brushed silver knobs add subtle contrast and modern character",20,202091F-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Carlton-Bedroom-Set/202091Q-S5
202091F-S5,Carlton 5-piece Full Bedroom Set Cappuccino,Bedroom Sets,Full Bed,Full / 5,"Create a refined retreat with this transitional bedroom set, pairing modern simplicity with timeless craftsmanship. The bed features channel-stitched black leatherette panels framed in a warm cappuccino finish, complemented by clean-lined storage pieces with brushed silver hardware. Each component is crafted from solid wood, veneer, and engineered wood for enduring strength. Blending style and function, this coordinated suite transforms the bedroom into a space of comfort and sophistication.","57""w x 80""d x 50.5""h",66.15,coasterfurniture.com listed,"Five-piece bedroom set in cappuccino finish with sleek proportions | Bed includes black leatherette channel panels for tailored charm | Nightstand, dresser, and chest provide layered storage capacity | Mirror framed with matching padded leatherette accent detail | Built from rubberwood, veneer, and engineered wood for longevity | Brushed silver hardware adds crisp definition and contrast",20,202091F-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Carlton-Bedroom-Set/202091Q-S5
202091T-S4,Carlton 4-piece Twin Bedroom Set Cappuccino,Bedroom Sets,Twin Bed,Twin / 4,"Create a refined retreat with this transitional bedroom set, pairing modern simplicity with timeless craftsmanship. The bed features channel-stitched black leatherette panels framed in a warm cappuccino finish, complemented by clean-lined storage pieces with brushed silver hardware. Each component is crafted from solid wood, veneer, and engineered wood for enduring strength. Blending style and function, this coordinated suite transforms the bedroom into a space of comfort and sophistication.","42.25""w x 80""d x 50.5""h",50.72,coasterfurniture.com listed,Four-piece bedroom set in cappuccino finish with transitional style | Bed includes black leatherette channel panels for cushioned appeal | Nightstand and dresser provide convenient storage for essentials | Mirror framed with coordinating finish and padded leatherette top | Engineered wood and veneer construction ensures long-term durability | Brushed silver hardware adds subtle shine and modern refinement,20,202091T-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Carlton-Bedroom-Set/202091Q-S5
202091T-S5,Carlton 5-piece Twin Bedroom Set Cappuccino,Bedroom Sets,Twin Bed,Twin / 5,"Create a refined retreat with this transitional bedroom set, pairing modern simplicity with timeless craftsmanship. The bed features channel-stitched black leatherette panels framed in a warm cappuccino finish, complemented by clean-lined storage pieces with brushed silver hardware. Each component is crafted from solid wood, veneer, and engineered wood for enduring strength. Blending style and function, this coordinated suite transforms the bedroom into a space of comfort and sophistication.","42.25""w x 80""d x 50.5""h",50.72,coasterfurniture.com listed,"Five-piece bedroom set in cappuccino finish with modern styling | Bed features channel-tufted black leatherette panels | Nightstand, dresser, and chest offer organized storage solutions | Mirror includes padded leatherette detail along the top | Rubberwood, veneer, and engineered wood construction provides strength | Brushed silver hardware complements the set with metallic contrast",20,202091T-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Carlton-Bedroom-Set/202091Q-S5
225041KE-S4,Kailani 4-piece Eastern King Bedroom Set Beige Oak,Bedroom Sets,Eastern King Bed,Eastern King / 4,"The bedroom set combines timeless elegance with modern functionality, creating a serene and sophisticated retreat. A beige oak finish pairs with resin cane detailing and antique brass hardware for understated luxury, while the upholstered wingback headboard adds a soft, inviting layer of comfort. The platform bed design eliminates the need for a foundation, and the nightstand includes USB-A and USB-C charging for everyday convenience. Crafted with quality materials, this set balances beauty, comfort, and practical storage.","85.75""w x 88""d x 52.25""h",267.85,coasterfurniture.com listed,Four-piece eastern king bedroom set offers refined coastal style | Antique brass hardware and resin cane enhance the elegant finish | USB-A and USB-C ports in the nightstand add daily convenience | Upholstered wingback headboard adds softness and inviting comfort | Platform bed design removes the need for a separate foundation | Beige oak wood tone brings warmth and relaxed sophistication,19,225041KE-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Kailani-Bedroom-Set/225041Q-S5
225041KE-S5,Kailani 5-piece Eastern King Bedroom Set Beige Oak,Bedroom Sets,Eastern King Bed,Eastern King / 5,"The bedroom set combines timeless elegance with modern functionality, creating a serene and sophisticated retreat. A beige oak finish pairs with resin cane detailing and antique brass hardware for understated luxury, while the upholstered wingback headboard adds a soft, inviting layer of comfort. The platform bed design eliminates the need for a foundation, and the nightstand includes USB-A and USB-C charging for everyday convenience. Crafted with quality materials, this set balances beauty, comfort, and practical storage.","85.75""w x 88""d x 52.25""h",267.85,coasterfurniture.com listed,Five-piece eastern king bedroom set offers refined coastal style | Antique brass hardware and resin cane enhance the elegant finish | Upholstered wingback headboard adds softness and inviting comfort | USB-A and USB-C ports in the nightstand add daily convenience | Platform bed design removes the need for a separate foundation | Beige oak wood tone brings warmth and relaxed sophistication,20,225041KE-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Kailani-Bedroom-Set/225041Q-S5
225041KW-S4,Kailani 4-piece California King Bedroom Set Beige Oak,Bedroom Sets,California King Bed,California King / 4,"The bedroom set combines timeless elegance with modern functionality, creating a serene and sophisticated retreat. A beige oak finish pairs with resin cane detailing and antique brass hardware for understated luxury, while the upholstered wingback headboard adds a soft, inviting layer of comfort. The platform bed design eliminates the need for a foundation, and the nightstand includes USB-A and USB-C charging for everyday convenience. Crafted with quality materials, this set balances beauty, comfort, and practical storage.","85.75""w x 92""d x 52.25""h",260.13,coasterfurniture.com listed,Four-piece California king bedroom set offers refined coastal style | Antique brass hardware and resin cane enhance the elegant finish | Upholstered wingback headboard adds softness and inviting comfort | USB-A and USB-C ports in the nightstand add daily convenience | Platform bed design removes the need for a separate foundation | Beige oak wood tone brings warmth and relaxed sophistication,19,225041KW-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Kailani-Bedroom-Set/225041Q-S5
225041KW-S5,Kailani 5-piece California King Bedroom Set Beige Oak,Bedroom Sets,California King Bed,California King / 5,"The bedroom set combines timeless elegance with modern functionality, creating a serene and sophisticated retreat. A beige oak finish pairs with resin cane detailing and antique brass hardware for understated luxury, while the upholstered wingback headboard adds a soft, inviting layer of comfort. The platform bed design eliminates the need for a foundation, and the nightstand includes USB-A and USB-C charging for everyday convenience. Crafted with quality materials, this set balances beauty, comfort, and practical storage.","85.75""w x 92""d x 52.25""h",260.13,coasterfurniture.com listed,Five-piece California king bedroom set offers refined coastal style | Antique brass hardware and resin cane enhance the elegant finish | Upholstered wingback headboard adds softness and inviting comfort | USB-A and USB-C ports in the nightstand add daily convenience | Platform bed design removes the need for a separate foundation | Beige oak wood tone brings warmth and relaxed sophistication,20,225041KW-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Kailani-Bedroom-Set/225041Q-S5
225041Q-S4,Kailani 4-piece Queen Bedroom Set Beige Oak,Bedroom Sets,Queen Bed,Queen / 4,"The bedroom set combines timeless elegance with modern functionality, creating a serene and sophisticated retreat. A beige oak finish pairs with resin cane detailing and antique brass hardware for understated luxury, while the upholstered wingback headboard adds a soft, inviting layer of comfort. The platform bed design eliminates the need for a foundation, and the nightstand includes USB-A and USB-C charging for everyday convenience. Crafted with quality materials, this set balances beauty, comfort, and practical storage.","73.5""w x 88""d x 52.25""h",230.36,coasterfurniture.com listed,Four-piece queen bedroom set offers refined coastal bedroom style | Antique brass hardware and resin cane enhance the elegant finish | USB-A and USB-C ports in the nightstand add daily convenience | Upholstered wingback headboard adds softness and inviting comfort | Platform bed design removes the need for a separate foundation | Beige oak wood tone brings warmth and relaxed sophistication,19,225041Q-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Kailani-Bedroom-Set/225041Q-S5
225041Q-S5,Kailani 5-piece Queen Bedroom Set Beige Oak,Bedroom Sets,Queen Bed,Queen / 5,"The bedroom set combines timeless elegance with modern functionality, creating a serene and sophisticated retreat. A beige oak finish pairs with resin cane detailing and antique brass hardware for understated luxury, while the upholstered wingback headboard adds a soft, inviting layer of comfort. The platform bed design eliminates the need for a foundation, and the nightstand includes USB-A and USB-C charging for everyday convenience. Crafted with quality materials, this set balances beauty, comfort, and practical storage.","73.5""w x 88""d x 52.25""h",230.36,coasterfurniture.com listed,Five-piece queen bedroom set offers refined coastal bedroom style | Antique brass hardware and resin cane enhance the elegant finish | USB-A and USB-C ports in the nightstand add daily convenience | Upholstered wingback headboard adds softness and inviting comfort | Platform bed design removes the need for a separate foundation | Beige oak wood tone brings warmth and relaxed sophistication,20,225041Q-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Kailani-Bedroom-Set/225041Q-S5
223661KE-S4,Cavelle 4-piece Eastern King Bedroom Set Black,Bedroom Sets,Eastern King Bed,Eastern King / 4,"Modern bedroom set blends upholstered comfort with streamlined storage to create a cohesive bedroom environment. A tall charcoal chenille headboard framed in burnished black engineered wood anchors the space while coordinating storage pieces provide practical organization. Rounded case edges soften the silhouettes, and brass finish hardware introduces subtle contrast against the dark finish. Together the pieces deliver balanced style and functional storage for a refined modern bedroom.","79.25""w x 85""d x 50.5""h",81.69,coasterfurniture.com listed,Rounded case edges soften the overall contemporary bedroom silhouette | Four-piece bedroom set includes bed nightstand dresser and dresser mirror | Charcoal chenille headboard adds comfort texture and visual softness | Drawers offer convenient storage for clothing accessories and essentials | Burnished black finish creates a bold modern bedroom presence throughout | Brass finish hardware adds subtle warmth against the dark wood finish,19,223661KE-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Cavelle-Bedroom-Set/223661Q-S5
223661KE-S5,Cavelle 5-piece Eastern King Bedroom Set Black,Bedroom Sets,Eastern King Bed,Eastern King / 5,"Modern bedroom set blends upholstered comfort with streamlined storage to create a cohesive bedroom environment. A tall charcoal chenille headboard framed in burnished black engineered wood anchors the space while coordinating storage pieces provide practical organization. Rounded case edges soften the silhouettes, and brass finish hardware introduces subtle contrast against the dark finish. Together the pieces deliver balanced style and functional storage for a refined modern bedroom.","79.25""w x 85""d x 50.5""h",81.69,coasterfurniture.com listed,Rounded case edges soften the overall contemporary bedroom silhouette | Five-piece bedroom set includes bed nightstand dresser mirror and chest | Charcoal chenille headboard adds comfort texture and visual softness | Drawers offer convenient storage for clothing accessories and essentials | Burnished black finish creates a bold modern bedroom presence throughout | Brass finish hardware adds subtle warmth against the dark wood finish,20,223661KE-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Cavelle-Bedroom-Set/223661Q-S5
223661F-S4,Cavelle 4-piece Full Bedroom Set Black,Bedroom Sets,Full Bed,Full / 4,"Modern bedroom set blends upholstered comfort with streamlined storage to create a cohesive bedroom environment. A tall charcoal chenille headboard framed in black engineered wood anchors the space while coordinating storage pieces provide practical organization. Rounded case edges soften the silhouettes, and brass finish hardware introduces subtle contrast against the dark finish. Together the pieces deliver balanced style and functional storage for a refined modern bedroom.","57""w x 79.75""d x 50.5""h",65.78,coasterfurniture.com listed,Four-piece bedroom set includes bed nightstand dresser and dresser mirror | Black finish creates a bold modern bedroom presence throughout | Charcoal chenille headboard adds comfort texture and visual softness | Rounded case edges soften the overall contemporary bedroom silhouette | Drawers offer convenient storage for clothing accessories and essentials | Brass finish hardware adds subtle warmth against the dark wood finish,19,223661F-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Cavelle-Bedroom-Set/223661Q-S5
223661F-S5,Cavelle 5-piece Full Bedroom Set Black,Bedroom Sets,Full Bed,Full / 5,"Modern bedroom set blends upholstered comfort with streamlined storage to create a cohesive bedroom environment. A tall charcoal chenille headboard framed in black engineered wood anchors the space while coordinating storage pieces provide practical organization. Rounded case edges soften the silhouettes, and brass finish hardware introduces subtle contrast against the dark finish. Together the pieces deliver balanced style and functional storage for a refined modern bedroom.","57""w x 79.75""d x 50.5""h",65.78,coasterfurniture.com listed,Five-piece bedroom set includes bed nightstand dresser mirror and chest | Black finish creates a bold modern bedroom presence throughout | Charcoal chenille headboard adds comfort texture and visual softness | Rounded case edges soften the overall contemporary bedroom silhouette | Drawers offer convenient storage for clothing accessories and essentials | Brass finish hardware adds subtle warmth against the dark wood finish,20,223661F-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Cavelle-Bedroom-Set/223661Q-S5
223661T-S4,Cavelle 4-piece Twin Bedroom Set Black,Bedroom Sets,Twin Bed,Twin / 4,"Modern bedroom set blends upholstered comfort with streamlined storage to create a cohesive bedroom environment. A tall charcoal chenille headboard framed in black engineered wood anchors the space while coordinating storage pieces provide practical organization. Rounded case edges soften the silhouettes, and brass finish hardware introduces subtle contrast against the dark finish. Together the pieces deliver balanced style and functional storage for a refined modern bedroom.","42.25""w x 79.75""d x 50.5""h",55.24,coasterfurniture.com listed,Four-piece bedroom set includes bed nightstand dresser and dresser mirror | Black finish creates a bold modern bedroom presence throughout | Charcoal chenille headboard adds comfort texture and visual softness | Rounded case edges soften the overall contemporary bedroom silhouette | Drawers offer convenient storage for clothing accessories and essentials | Brass finish hardware adds subtle warmth against the dark wood finish,19,223661T-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Cavelle-Bedroom-Set/223661Q-S5
223661T-S5,Cavelle 5-piece Twin Bedroom Set Black,Bedroom Sets,Twin Bed,Twin / 5,"Modern bedroom set blends upholstered comfort with streamlined storage to create a cohesive bedroom environment. A tall charcoal chenille headboard framed in black engineered wood anchors the space while coordinating storage pieces provide practical organization. Rounded case edges soften the silhouettes, and brass finish hardware introduces subtle contrast against the dark finish. Together the pieces deliver balanced style and functional storage for a refined modern bedroom.","42.25""w x 79.75""d x 50.5""h",55.24,coasterfurniture.com listed,Drawers offer convenient storage for clothing accessories and essentials | Brass finish hardware adds subtle warmth against the dark wood finish | Five-piece bedroom set includes bed nightstand dresser mirror and chest | Black finish creates a bold modern bedroom presence throughout | Charcoal chenille headboard adds comfort texture and visual softness | Rounded case edges soften the overall contemporary bedroom silhouette,20,223661T-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Cavelle-Bedroom-Set/223661Q-S5
223661Q-S4,Cavelle 4-piece Queen Bedroom Set Black,Bedroom Sets,Queen Bed,Queen / 4,"Modern bedroom set blends upholstered comfort with streamlined storage to create a cohesive bedroom environment. A tall charcoal chenille headboard framed in burnished black engineered wood anchors the space while coordinating storage pieces provide practical organization. Rounded case edges soften the silhouettes, and brass finish hardware introduces subtle contrast against the dark finish. Together the pieces deliver balanced style and functional storage for a refined modern bedroom.","63.5""w x 85""d x 50.5""h",70.8,coasterfurniture.com listed,Rounded case edges soften the overall contemporary bedroom silhouette | Four-piece bedroom set includes bed nightstand dresser and dresser mirror | Charcoal chenille headboard adds comfort texture and visual softness | Drawers offer convenient storage for clothing accessories and essentials | Burnished black finish creates a bold modern bedroom presence throughout | Brass finish hardware adds subtle warmth against the dark wood finish,19,223661Q-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Cavelle-Bedroom-Set/223661Q-S5
223661Q-S5,Cavelle 5-piece Queen Bedroom Set Black,Bedroom Sets,Queen Bed,Queen / 5,"Modern bedroom set blends upholstered comfort with streamlined storage to create a cohesive bedroom environment. A tall charcoal chenille headboard framed in burnished black engineered wood anchors the space while coordinating storage pieces provide practical organization. Rounded case edges soften the silhouettes, and brass finish hardware introduces subtle contrast against the dark finish. Together the pieces deliver balanced style and functional storage for a refined modern bedroom.","63.5""w x 85""d x 50.5""h",70.8,coasterfurniture.com listed,Rounded case edges soften the overall contemporary bedroom silhouette | Five-piece bedroom set includes bed nightstand dresser mirror and chest | Charcoal chenille headboard adds comfort texture and visual softness | Drawers offer convenient storage for clothing accessories and essentials | Burnished black finish creates a bold modern bedroom presence throughout | Brass finish hardware adds subtle warmth against the dark wood finish,20,223661Q-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Cavelle-Bedroom-Set/223661Q-S5
215651KE-S4,Hyland 4-piece Eastern King Bedroom Set Natural,Bedroom Sets,Eastern King Bed,Eastern King / 4,"Transform your bedroom into a haven of modern elegance with this exquisite bedroom set. Inspired by contemporary Italian design, each piece in the collection features a sophisticated blend of natural wood tones and crisp white panels crafted from durable laminate veneer and engineered wood. The bed, nightstand, dresser, and mirror create a harmonious blend of style and functionality, bringing cohesive beauty and practical storage to your space while elevating the room with clean modern character.","79.5""w x 83.5""d x 51.5""h",100.33,coasterfurniture.com listed,Two-drawer nightstand and six-drawer dresser provide ample everyday storage | Eastern king bedroom set pairs a lighted panel bed with coordinated storage pieces | Mirror reflects light to enhance depth and openness in the room | Natural and white two-tone finish creates a crisp modern bedroom palette | Integrated LED touch lighting adds soft ambiance at the headboard | Laminate veneer and engineered wood construction offer durable lasting quality,19,215651KE-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Hyland-Bedroom-Set/215651Q-S5
215651KE-S5,Hyland 5-piece Eastern King Bedroom Set Natural,Bedroom Sets,Eastern King Bed,Eastern King / 5,"Transform your bedroom into a haven of modern elegance with this exquisite bedroom set. Inspired by contemporary Italian design, each piece in the collection features a sophisticated blend of natural wood tones and crisp white panels crafted from durable laminate veneer and engineered wood. The bed, nightstand, dresser, and mirror create a harmonious blend of style and functionality, bringing cohesive beauty and practical storage to your space while elevating the room with clean modern character.","79.5""w x 83.5""d x 51.5""h",100.33,coasterfurniture.com listed,Two-drawer nightstand and six-drawer dresser provide ample everyday storage | Eastern king bedroom set pairs a lighted panel bed with coordinated storage pieces | Mirror reflects light to enhance depth and openness in the room | Natural and white two-tone finish creates a crisp modern bedroom palette | Integrated LED touch lighting adds soft ambiance at the headboard | Laminate veneer and engineered wood construction offer durable lasting quality,20,215651KE-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Hyland-Bedroom-Set/215651Q-S5
215651Q-S4,Hyland 4-piece Queen Bedroom Set Natural,Bedroom Sets,Queen Bed,Queen / 4,"Transform your bedroom into a haven of modern elegance with this exquisite bedroom set. Inspired by contemporary Italian design, each piece in the collection features a sophisticated blend of natural wood tones and crisp white panels crafted from durable laminate veneer and engineered wood. The bed, nightstand, dresser, and mirror create a harmonious blend of style and functionality, bringing cohesive beauty and practical storage to your space while elevating the room with clean modern character.","63.5""w x 83.5""d x 51.5""h",87.1,coasterfurniture.com listed,Two-drawer nightstand and six-drawer dresser provide ample everyday storage | Queen bedroom set pairs a lighted panel bed with coordinated storage pieces | Mirror reflects light to enhance depth and openness in the room | Natural and white two-tone finish creates a crisp modern bedroom palette | Integrated LED touch lighting adds soft ambiance at the headboard | Laminate veneer and engineered wood construction offer durable lasting quality,19,215651Q-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Hyland-Bedroom-Set/215651Q-S5
215651Q-S5,Hyland 5-piece Queen Bedroom Set Natural,Bedroom Sets,Queen Bed,Queen / 5,"Transform your bedroom into a haven of modern elegance with this exquisite bedroom set. Inspired by contemporary Italian design, each piece in the collection features a sophisticated blend of natural wood tones and crisp white panels crafted from durable laminate veneer and engineered wood. The bed, nightstand, dresser, and mirror create a harmonious blend of style and functionality, bringing cohesive beauty and practical storage to your space while elevating the room with clean modern character.","63.5""w x 83.5""d x 51.5""h",87.1,coasterfurniture.com listed,Two-drawer nightstand and six-drawer dresser provide ample everyday storage | Queen bedroom set pairs a lighted panel bed with coordinated storage pieces | Mirror reflects light to enhance depth and openness in the room | Natural and white two-tone finish creates a crisp modern bedroom palette | Integrated LED touch lighting adds soft ambiance at the headboard | Laminate veneer and engineered wood construction offer durable lasting quality,20,215651Q-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Hyland-Bedroom-Set/215651Q-S5
224271Q-S4,Amsbury 4-piece Queen Bedroom Set Nutmeg,Bedroom Sets,Queen Bed,Queen / 4,"Warm nutmeg tones and softly rounded silhouettes give this bedroom set a calm, inviting presence, while the boucle headboard adds a layer of texture and comfort. The bed anchors the room with clean lines and vertical channeling, and the coordinating storage pieces keep the look polished with matte nickel hardware and smooth function. Altogether, the set creates a serene retreat that feels modern, practical, and beautifully cohesive.","64.25""w x 86.5""d x 58.5""h",95.25,coasterfurniture.com listed,Four-piece queen bedroom set features a warm nutmeg wood profile | Coordinated dresser nightstand and mirror complete the room with ease | Beige boucle headboard adds soft texture with vertical channeling | Rounded lines keep the set calm tailored and quietly modern | Designed for a queen mattress with foundation support required | Matte nickel hardware adds crisp contrast across the case pieces,18,224271Q-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Amsbury-Bedroom-Set/224271Q-S5
224271Q-S5,Amsbury 5-piece Queen Bedroom Set Nutmeg,Bedroom Sets,Queen Bed,Queen / 5,"Warm nutmeg tones and softly rounded silhouettes give this bedroom set a calm, inviting presence, while the boucle headboard adds a layer of texture and comfort. The bed anchors the room with clean lines and vertical channeling, and the coordinating storage pieces keep the look polished with matte nickel hardware and smooth function. Altogether, the set creates a serene retreat that feels modern, practical, and beautifully cohesive.","64.25""w x 86.5""d x 58.5""h",95.25,coasterfurniture.com listed,Five-piece queen bedroom set features a warm nutmeg wood profile | Dresser chest nightstand and mirror create complete bedroom storage | Beige boucle headboard adds soft texture with vertical channeling | Rounded lines keep the set calm tailored and quietly modern | Designed for a queen mattress with foundation support required | Matte nickel hardware adds crisp contrast across the case pieces,20,224271Q-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Amsbury-Bedroom-Set/224271Q-S5
224421KE-S4,Wilkes 4-piece Eastern King Bedroom Set Dark Cocoa,Bedroom Sets,Eastern King Bed,Eastern King / 4,"A modern bedroom set blends comfort and storage with a refined contemporary design. Finished in rich dark cocoa, it creates a warm and inviting atmosphere. The bed features a padded headboard and footboard with vertical channel tufting for added texture and comfort. Coordinating storage pieces include a six-drawer dresser and two-drawer nightstand, offering eight total drawers with English dovetail joinery and center metal glides for smooth performance and durability.","79.25""w x 86.5""d x 50.5""h",77.18,coasterfurniture.com listed,Drawers feature English dovetail joinery and center metal glides | Eastern king bedroom set includes bed dresser mirror and nightstand with eight drawers | Six drawer dresser and two drawer nightstand provide storage capacity | Dark cocoa finish creates warmth and refined bedroom style | Tufted headboard and footboard add texture and padded comfort | Brushed nickel hardware adds modern contrast to each piece,20,224421KE-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Wilkes-Bedroom-Set/224421Q-S5
224421KE-S5,Wilkes 5-piece Eastern King Bedroom Set Dark Cocoa,Bedroom Sets,Eastern King Bed,Eastern King / 5,"A modern bedroom set blends comfort and storage with a refined contemporary design. Finished in rich dark cocoa, it creates a warm and inviting atmosphere. The bed features a padded headboard and footboard with vertical channel tufting for added texture and comfort. Coordinating storage pieces expand capacity with a six-drawer dresser, two-drawer nightstand, and four-drawer chest, offering twelve total drawers with English dovetail joinery and center metal glides for smooth performance and durability.","79.25""w x 86.5""d x 50.5""h",77.18,coasterfurniture.com listed,Drawers feature English dovetail joinery and center metal glides | Eastern king bedroom set includes bed dresser mirror nightstand and chest with twelve drawers | Six drawer dresser two drawer nightstand and four drawer chest maximize storage | Dark cocoa finish creates warmth and refined bedroom style | Tufted headboard and footboard add texture and padded comfort | Brushed nickel hardware adds modern contrast to each piece,20,224421KE-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Wilkes-Bedroom-Set/224421Q-S5
224421KW-S4,Wilkes 4-piece California King Bedroom Set Dark Cocoa,Bedroom Sets,California King Bed,California King / 4,"A modern bedroom set blends comfort and storage with a refined contemporary design. Finished in rich dark cocoa, it creates a warm and inviting atmosphere. The bed features a padded headboard and footboard with vertical channel tufting for added texture and comfort. Coordinating storage pieces include a six-drawer dresser and two-drawer nightstand, offering eight total drawers with English dovetail joinery and center metal glides for smooth performance and durability.","79.25""w x 91""d x 50.5""h",83.8,coasterfurniture.com listed,Drawers feature English dovetail joinery and center metal glides | California king bedroom set includes bed dresser mirror and nightstand with eight drawers | Six drawer dresser and two drawer nightstand provide storage capacity | Dark cocoa finish creates warmth and refined bedroom style | Tufted headboard and footboard add texture and padded comfort | Brushed nickel hardware adds modern contrast to each piece,20,224421KW-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Wilkes-Bedroom-Set/224421Q-S5
224421KW-S5,Wilkes 5-piece California King Bedroom Set Dark Cocoa,Bedroom Sets,California King Bed,California King / 5,"A modern bedroom set blends comfort and storage with a refined contemporary design. Finished in rich dark cocoa, it creates a warm and inviting atmosphere. The bed features a padded headboard and footboard with vertical channel tufting for added texture and comfort. Coordinating storage pieces expand capacity with a six-drawer dresser, two-drawer nightstand, and four-drawer chest, offering twelve total drawers with English dovetail joinery and center metal glides for smooth performance and durability.","79.25""w x 91""d x 50.5""h",83.8,coasterfurniture.com listed,Drawers feature English dovetail joinery and center metal glides | California king bedroom set includes bed dresser mirror nightstand and chest with twelve drawers | Six drawer dresser two drawer nightstand and four drawer chest maximize storage | Dark cocoa finish creates warmth and refined bedroom style | Tufted headboard and footboard add texture and padded comfort | Brushed nickel hardware adds modern contrast to each piece,20,224421KW-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Wilkes-Bedroom-Set/224421Q-S5
224421Q-S4,Wilkes 4-piece Queen Bedroom Set Dark Cocoa,Bedroom Sets,Queen Bed,Queen / 4,"A modern bedroom set blends comfort and storage with a refined contemporary design. Finished in rich dark cocoa, it creates a warm and inviting atmosphere. The bed features a padded headboard and footboard with vertical channel tufting for added texture and comfort. Coordinating storage pieces include a six-drawer dresser and two-drawer nightstand, offering eight total drawers with English dovetail joinery and center metal glides for smooth performance and durability.","63.25""w x 86.5""d x 50.5""h",64.26,coasterfurniture.com listed,Drawers feature English dovetail joinery and center metal glides | Queen bedroom set includes bed dresser mirror and nightstand with eight drawers | Six drawer dresser and two drawer nightstand provide storage capacity | Dark cocoa finish creates warmth and refined bedroom style | Tufted headboard and footboard add texture and padded comfort | Brushed nickel hardware adds modern contrast to each piece,20,224421Q-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Wilkes-Bedroom-Set/224421Q-S5
